chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr4	167702392	167702569	augPB-11870.t3	0	0	0	0	8	ENSG00000250903.9	GMDS-DT
chr5	684677	684705	augPB-13567.t3	0	0	0	0	1	ENSG00000169026.12	SLC49A3
chr5	986358	986527	augPB-13573.t2	0	0	0	0	1	ENSG00000145214.14	DGKQ
chr5	3043549	3043658	augCGP-3949.t1	0	0	0	0	278	ENSG00000109736.15	MFSD10
chr5	4693964	4694161	augCGP-3973.t1	0	0	0	0	15	ENSG00000125089.17	SH3TC1
chr5	4695239	4695390	augCGP-3973.t1	0	0	0	0	14	ENSG00000125089.17	SH3TC1
chr5	4696193	4696316	augCGP-3973.t1	0	0	0	0	15	ENSG00000125089.17	SH3TC1
chr5	4700564	4700715	augCGP-3973.t1	0	0	0	0	13	ENSG00000125089.17	SH3TC1
chr5	4701937	4702118	augCGP-3973.t1	0	0	0	0	13	ENSG00000125089.17	SH3TC1
chr5	7370763	7370832	augPB-13662.t1	0	0	0	0	3	ENSG00000173040.13	EVC2
chr5	8366278	8366332	augPB-13668.t1	0	0	0	0	1	ENSG00000247708.8	STX18-AS1
chr5	8366680	8366713	augPB-13668.t1	0	0	0	0	7	ENSG00000247708.8	STX18-AS1
chr5	8888776	8888851	augPB-13681.t1	0	0	0	0	4	ENSG00000109667.12	SLC2A9
chr5	10758888	10758968	augPB-13690.t1	0	0	0	0	2	ENSG00000249631.6	AC005699.1
chr5	11868790	11868866	augPB-13692.t1	0	0	0	0	11	ENSG00000250371.1	AC007370.2
chr5	13414925	13415047	augPB-13698.t1	0	0	0	0	2	ENSG00000248360.7	LINC00504
chr5	13846318	13846357	augPB-13700.t1	0	0	0	0	1	ENSG00000248360.7	LINC00504
chr5	13852499	13852575	augPB-13700.t1	0	0	0	0	2	ENSG00000248360.7	LINC00504
chr5	24208778	24208917	augPB-13744.t2	0	1	0	0	36	ENSG00000038210.14	PI4K2B
chr5	25814220	25814370	augCGP-4070.t1	0	0	0	0	217	ENSG00000240005.6	STIM2-AS1
chr5	35380645	35380780	augPB-13776.t1	0	0	0	0	45	ENSG00000247193.3	AC104078.1
chr5	35392286	35392359	augPB-13776.t1	0	0	0	0	23	ENSG00000247193.3	AC104078.1
chr5	35429352	35429469	augPB-13777.t1	0	0	0	0	3	ENSG00000197057.9	DTHD1
chr5	35430680	35430805	augPB-13777.t1	0	0	0	0	1	ENSG00000197057.9	DTHD1
chr5	39593632	39593836	augPB-13805.t2	3	2	2	6	89	ENSG00000163694.15	RBM47
chr5	40856847	40856934	augPB-13812.t1	0	0	0	0	37	ENSG00000064042.18	LIMCH1
chr5	43910911	43910922	augPB-13823.t1	0	0	0	0	1	ENSG00000177752.14	YIPF7
chr5	48025920	48025965	augPB-13848.t1	4	2	1	0	17	ENSG00000075539.15	FRYL
chr5	48309659	48309777	augPB-13850.t3	0	0	0	0	7	ENSG00000145247.12	OCIAD2
chr5	48552025	48552122	augPB-13852.t1	0	0	0	0	1	ENSG00000180769.10	WDFY3-AS2
chr5	48617085	48617266	augPB-13852.t1	0	0	0	0	1	ENSG00000180769.10	WDFY3-AS2
chr5	48873068	48873259	augPB-13854.t1	1	0	0	0	5	ENSG00000163625.15	WDFY3
chr5	50170049	50170101	augPB-13857.t2	0	0	0	0	9	ENSG00000138678.11	GPAT3
chr5	53515650	53516489	augPB-13885.t1	0	0	0	0	3	ENSG00000152784.16	PRDM8
chr5	53516949	53517116	augPB-13885.t2	0	0	0	0	1	ENSG00000152784.16	PRDM8
chr5	59839916	59840040	augPB-13930.t1	0	0	0	1	11	ENSG00000250339.2	CXCL1P1
chr5	60765447	60765683	augPB-13941.t1	0	0	0	0	1	ENSG00000163626.16	COX18
chr5	63166882	63166921	augPB-13955.t1	0	0	0	0	4	ENSG00000178522.14	AMBN
chr5	63177500	63177557	augPB-13955.t3	0	0	0	0	4	ENSG00000178522.14	AMBN
chr5	63846725	63846764	augPB-13958.t1	0	0	0	0	7	ENSG00000126545.14	CSN1S1
chr5	72243173	72243270	augCGP-4270.t1	0	0	0	0	3	ENSG00000150471.16	ADGRL3
chr5	77739462	77739483	augPB-13997.t1	0	0	0	0	228	ENSG00000090989.18	EXOC1
chr5	78904171	78904260	augPB-14005.t2	7	26	6	3	55	ENSG00000157404.15	KIT
chr5	80526559	80526630	augPB-14014.t1	0	0	0	0	1	ENSG00000184178.16	SCFD2
chr5	85178528	85178673	augPB-14030.t2	1	1	0	2	19	ENSG00000163629.13	PTPN13
chr5	86022584	86022786	augPB-14037.t1	0	0	0	0	1	ENSG00000152591.15	DSPP
chr5	86034331	86034427	augPB-14037.t1	0	0	0	0	1	ENSG00000152591.15	DSPP
chr5	86381834	86381980	augPB-14043.t1	0	0	0	0	163	ENSG00000286618.1	AC131944.1
chr5	86384358	86384453	augPB-14043.t2	0	0	0	0	170	ENSG00000286618.1	AC131944.1
chr5	88344364	88344517	augPB-14058.t1	0	0	0	0	22	ENSG00000138722.10	MMRN1
chr5	89098496	89098556	augPB-14060.t1	0	0	0	0	1	ENSG00000184305.15	CCSER1
chr5	89723570	89723687	augPB-14061.t1	0	0	0	0	1	ENSG00000184305.15	CCSER1
chr5	90846290	90846416	augPB-14064.t1	0	0	0	0	1	ENSG00000152208.13	GRID2
chr5	96305404	96305512	augPB-14077.t1	0	0	0	0	2	ENSG00000163116.10	STPG2
chr5	96453462	96453621	augPB-14077.t1	0	0	0	0	2	ENSG00000163116.10	STPG2
chr5	100685369	100685394	augPB-14102.t4	0	0	0	0	8	ENSG00000138821.13	SLC39A8
chr5	103747864	103747953	augPB-14116.t3	0	0	0	0	1	ENSG00000168769.13	TET2
chr5	107853402	107853570	augPB-14136.t1	0	1	5	2	233	ENSG00000138802.11	SEC24B
chr5	110863134	110863275	augPB-14155.t1	0	0	0	0	7	ENSG00000138658.15	ZGRF1
chr5	110863734	110863787	augPB-14155.t1	0	0	0	0	16	ENSG00000138658.15	ZGRF1
chr5	112222203	112223570	augPB-14160.t3	0	0	0	0	10	ENSG00000180801.14	ARSJ
chr5	116863781	116864057	augPB-14172.t1	0	0	0	0	107	ENSG00000150961.15	SEC24D
chr5	120767444	120767566	augPB-14195.t4	4	4	2	2	9	ENSG00000145375.8	SPATA5
chr5	125290598	125290685	augPB-14202.t1	0	0	0	0	1	ENSG00000248491.6	AC093772.1
chr5	125291326	125291364	augPB-14202.t1	0	0	0	0	1	ENSG00000248491.6	AC093772.1
chr5	125533711	125533835	augPB-14204.t1	0	0	0	0	36	ENSG00000151475.6	SLC25A31
chr5	125646364	125646710	augPB-14206.t1	0	0	0	0	76	ENSG00000142731.11	PLK4
chr5	125780625	125780643	augPB-14208.t4	1	1	4	0	24	ENSG00000164074.15	ABHD18
chr5	147316799	147316882	augPB-14285.t1	0	0	0	0	7	ENSG00000234828.8	IQCM
chr5	147335874	147335964	augPB-14285.t1	0	0	0	0	3	ENSG00000234828.8	IQCM
chr5	148918018	148918063	augPB-14294.t1	0	0	0	0	13	ENSG00000189099.11	PRSS48
chr5	149626099	149626313	augPB-14301.t1	0	0	0	0	8	ENSG00000251249.2	AC097375.3
chr5	153520882	153521052	augPB-14329.t2	0	0	0	0	2	ENSG00000151790.9	TDO2
chr5	155630076	155630135	augPB-14336.t1	0	0	0	0	2	ENSG00000280140.1	AC098679.4
chr5	155698973	155699054	augPB-14336.t1	0	0	0	0	2	ENSG00000280140.1	AC098679.4
chr5	156136073	156136140	augPB-14340.t1	0	0	0	0	6	ENSG00000171509.16	RXFP1
chr5	166039158	166039234	augPB-14375.t1	0	0	0	0	1	ENSG00000129116.19	PALLD
chr5	168568352	168568447	augPB-14383.t1	0	0	0	0	1	ENSG00000248339.1	LINC02504
chr5	172757637	172757816	augPB-14402.t1	0	0	0	0	1	ENSG00000249945.2	AC131094.1
chr5	174693995	174694162	augPB-14409.t2	0	0	0	0	4	ENSG00000109674.4	NEIL3
chr5	180041916	180041943	augPB-14415.t1	0	0	0	0	15	ENSG00000218336.9	TENM3
chr5	181047924	181048023	augPB-14427.t1	0	0	0	0	1	ENSG00000283383.1	AC108477.1
chr5	181065352	181065519	augPB-14427.t1	0	0	0	0	1	ENSG00000283383.1	AC108477.1
chr5	181964948	181964993	augPB-14436.t5	0	0	0	0	21	ENSG00000164306.11	PRIMPOL
chr5	183431751	183431859	augPB-14451.t3	0	0	0	0	2	ENSG00000109794.13	FAM149A
chr5	183561492	183561607	augPB-14454.t2	0	0	0	0	4	ENSG00000088926.14	F11
chr5	183904074	183904143	augPB-14456.t1	0	0	0	0	1	ENSG00000083857.14	FAT1
chr6	161261	161520	augPB-22206.t1	0	0	0	0	1	ENSG00000153404.14	PLEKHG4B
chr6	1285852	1286001	augCGP-16508.t1	0	0	0	0	34	ENSG00000049656.14	CLPTM1L
chr6	1290968	1291113	augPB-22226.t4	0	0	0	0	3	ENSG00000049656.14	CLPTM1L
chr6	1309723	1309954	augCGP-16510.t1	0	0	0	0	1	ENSG00000250584.3	LINC01511
chr6	5400653	5400750	augPB-22259.t1	0	0	0	0	6	ENSG00000164151.12	ICE1
chr6	31521363	31521434	augPB-22325.t1	0	0	0	0	352	ENSG00000113360.16	DROSHA
chr6	31560857	31560958	augPB-22325.t1	13	11	3	9	84	ENSG00000113360.16	DROSHA
chr6	32114431	32114494	augPB-22329.t1	0	0	0	0	2	ENSG00000133401.16	PDZD2
chr6	33045337	33045425	augPB-22335.t2	0	0	0	0	1	ENSG00000113389.16	NPR3
chr6	33745326	33745577	augPB-22338.t2	0	0	0	0	9	ENSG00000151388.11	ADAMTS12
chr6	33753815	33753956	augPB-22338.t1	0	0	0	0	11	ENSG00000151388.11	ADAMTS12
chr6	34672137	34672223	augPB-22345.t2	0	0	0	0	52	ENSG00000205838.14	TTC23L
chr6	37016596	37016760	augPB-22364.t5	0	2	1	0	19	ENSG00000197603.14	CPLANE1
chr6	38332146	38332207	augPB-22371.t1	0	0	0	0	6	ENSG00000113594.10	LIFR
chr6	48987500	48987562	augPB-22421.t4	0	0	0	0	56	ENSG00000151883.18	PARP8
chr6	52525883	52525952	augPB-22433.t1	0	0	0	0	11	ENSG00000185305.11	ARL15
chr6	56866723	56866769	augPB-22460.t1	0	0	0	0	1	ENSG00000250127.1	LINC02108
chr6	56869791	56869825	augPB-22460.t1	0	0	0	0	1	ENSG00000250127.1	LINC02108
chr6	68342266	68342486	augCGP-16772.t1	0	0	0	0	6	ENSG00000145734.19	BDP1
chr6	68354663	68354838	augPB-22526.t1	0	0	0	0	1	ENSG00000145734.19	BDP1
chr6	68377032	68377177	augPB-22526.t3	1	1	0	0	2	ENSG00000145734.19	BDP1
chr6	68380984	68381051	augPB-22526.t1	0	0	0	0	13	ENSG00000145734.19	BDP1
chr6	70726007	70726129	augCGP-16791.t1	0	0	0	0	72	ENSG00000214944.9	ARHGEF28
chr6	72516443	72516502	augPB-22558.t3	0	0	0	0	4	ENSG00000189045.14	ANKDD1B
chr6	72516835	72516906	augPB-22558.t3	0	0	0	0	11	ENSG00000189045.14	ANKDD1B
chr6	72522496	72522595	augPB-22558.t3	0	1	0	0	30	ENSG00000189045.14	ANKDD1B
chr6	84717648	84717708	augPB-22619.t2	0	0	0	0	8	ENSG00000249362.2	LINC02488
chr6	84717648	84717747	augPB-22619.t3	0	0	0	0	4	ENSG00000249362.2	LINC02488
chr6	84759542	84759588	augPB-22619.t2	0	0	0	0	27	ENSG00000249362.2	LINC02488
chr6	85544056	85544231	augPB-22624.t1	0	0	0	0	1	ENSG00000245526.11	LINC00461
chr6	85846077	85846209	augPB-22628.t1	0	0	0	0	9	ENSG00000248309.7	MEF2C-AS1
chr6	87371831	87371911	augPB-22633.t1	64	31	26	10	39	ENSG00000113356.12	POLR3G
chr6	87608948	87608969	augPB-22635.t3	2	0	0	0	3	ENSG00000164199.18	ADGRV1
chr6	87614570	87614670	augPB-22635.t9	0	0	0	0	1	ENSG00000164199.18	ADGRV1
chr6	89462778	89462899	augPB-22639.t1	0	0	0	0	9	ENSG00000249776.5	AC124854.1
chr6	90267809	90267901	augPB-22643.t1	0	0	0	0	40	ENSG00000237187.9	NR2F1-AS1
chr6	91275355	91275535	augPB-22649.t3	0	3	1	1	33	ENSG00000185261.14	KIAA0825
chr6	91382774	91382797	augCGP-16865.t1	0	0	0	0	36	ENSG00000185261.14	KIAA0825
chr6	92131144	92131441	augPB-22652.t1	0	0	0	0	1	ENSG00000175471.19	MCTP1
chr6	94067922	94067974	augPB-22672.t1	0	0	0	0	2	ENSG00000164741.15	DLC1
chr6	100540865	100540984	augPB-22696.t3	12	7	4	1	45	ENSG00000145725.19	PPIP5K2
chr6	102182933	102182970	augPB-22700.t1	0	0	0	0	6	ENSG00000253776.1	AC099520.2
chr6	107971796	107971870	augPB-22714.t4	0	0	0	0	46	ENSG00000186952.15	TMEM232
chr6	112749511	112749675	augPB-22743.t1	1	0	3	0	10	ENSG00000164219.10	PGGT1B
chr6	115110733	115110946	augPB-22755.t1	0	0	0	0	6	ENSG00000248663.6	LINC00992
chr6	119728502	119728631	augPB-22771.t1	0	0	0	0	4	ENSG00000250803.6	AC010255.3
chr6	120235511	120235619	augPB-22773.t1	0	0	0	0	5	ENSG00000251538.7	LINC02201
chr6	120242437	120242529	augPB-22773.t1	0	0	0	0	8	ENSG00000251538.7	LINC02201
chr6	120334209	120334221	augPB-22774.t1	0	0	0	1	141	ENSG00000205302.7	SNX2
chr6	122085328	122085354	augPB-22782.t2	0	0	0	0	2	ENSG00000168916.15	ZNF608
chr6	127233368	127233535	augPB-22804.t1	0	0	0	0	3	ENSG00000251680.6	AC008591.1
chr6	133432936	133433029	augPB-22867.t1	0	0	0	0	48	ENSG00000120708.17	TGFBI
chr6	133486311	133486456	augPB-22867.t2	0	0	0	0	22	ENSG00000120708.17	TGFBI
chr6	135184454	135184623	augPB-22876.t1	0	0	0	0	24	ENSG00000250159.7	AC106791.1
chr6	135200770	135200909	augPB-22876.t1	0	0	0	0	18	ENSG00000250159.7	AC106791.1
chr6	135202573	135202874	augPB-22876.t1	0	0	0	0	7	ENSG00000250159.7	AC106791.1
chr6	135205710	135205755	augPB-22876.t1	0	0	0	0	18	ENSG00000250159.7	AC106791.1
chr6	135397762	135397858	augPB-22878.t2	0	0	0	0	160	ENSG00000031003.10	FAM13B
chr6	135729230	135729329	augCGP-17093.t1	0	25	132	50	276	ENSG00000158402.20	CDC25C
chr6	137077552	137077804	augPB-22908.t1	0	0	0	0	1	ENSG00000249526.1	AC008667.1
chr6	138966393	138966501	augPB-22964.t2	0	0	0	0	2	ENSG00000131504.17	DIAPH1
chr6	139315059	139315166	augPB-22971.t1	0	0	0	0	481	ENSG00000081791.9	DELE1
chr6	148182970	148183070	augPB-23037.t2	0	0	0	0	2	ENSG00000164591.13	MYOZ3
chr6	148282421	148282738	augPB-23040.t1	0	0	0	0	5	ENSG00000256235.2	SMIM3
chr6	148710196	148710349	augPB-23047.t1	1	0	0	30	146	ENSG00000196743.9	GM2A
chr6	148736773	148737028	augPB-23048.t1	0	0	0	0	16	ENSG00000186334.9	SLC36A3
chr6	149225793	149225866	augPB-23054.t2	0	0	0	0	19	ENSG00000177556.12	ATOX1
chr6	151251378	151251495	augPB-23062.t1	0	0	0	0	1	ENSG00000261382.1	AC091962.1
chr6	153812943	153812995	augPB-23076.t1	0	0	0	0	1	ENSG00000170624.13	SGCD
chr6	154894048	154894297	augPB-23083.t3	0	0	0	0	1	ENSG00000135074.15	ADAM19
chr6	155089364	155089491	augPB-23085.t1	0	0	0	0	7	ENSG00000039600.11	SOX30
chr6	155089364	155089497	augPB-23085.t2	0	0	0	0	24	ENSG00000039600.11	SOX30
chr6	155794941	155795039	augPB-23093.t1	0	0	0	0	1	ENSG00000254135.3	AC091939.1
chr6	155996859	155997019	augPB-23094.t1	0	0	0	0	1	ENSG00000254135.3	AC091939.1
chr6	156209645	156209779	augPB-23095.t4	1	0	0	0	28	ENSG00000164330.17	EBF1
chr6	156950410	156950530	augPB-23099.t1	0	0	0	0	2	ENSG00000249738.10	AC008691.1
chr6	160843407	160843620	augPB-23122.t3	0	0	0	0	8	ENSG00000072571.20	HMMR
chr6	162212207	162212407	augPB-23125.t2	0	0	0	0	1	ENSG00000241956.10	AC109466.1
chr6	165512655	165512841	augPB-23130.t1	0	0	0	0	9	ENSG00000145934.16	TENM2
chr6	167512094	167512323	augPB-23145.t1	0	0	0	0	2	ENSG00000168269.10	FOXI1
chr6	168193126	168193246	augPB-23153.t2	0	0	0	0	1	ENSG00000094755.17	GABRP
chr6	169875136	169875269	augPB-23165.t2	0	0	0	0	1	ENSG00000287814.1	AC011407.1
chr6	170174231	170174354	augPB-23168.t1	0	0	0	0	2	ENSG00000253736.3	AC022217.4
chr6	171933776	171933935	augPB-23182.t1	0	0	0	0	2	ENSG00000249306.6	LINC01411
chr6	174393813	174393909	augPB-23215.t2	0	0	0	0	49	ENSG00000087206.17	UIMC1
chr6	176515786	176515919	augPB-23268.t2	0	0	0	0	15	ENSG00000087116.16	ADAMTS2
chr6	178029802	178029920	augPB-23294.t1	0	0	0	0	1	ENSG00000037280.16	FLT4
chr6	178241730	178241822	augPB-23296.t1	0	0	0	0	10	ENSG00000245060.8	LINC00847
chr7	5939475	5939595	augPB-19315.t1	0	0	0	0	33	ENSG00000259962.1	AC007342.2
chr7	5940179	5940239	augPB-19315.t1	0	0	0	0	32	ENSG00000259962.1	AC007342.2
chr7	5940422	5940503	augPB-19315.t1	0	0	0	0	32	ENSG00000259962.1	AC007342.2
chr7	5944392	5944511	augPB-19315.t1	0	0	0	0	17	ENSG00000259962.1	AC007342.2
chr7	5944889	5944970	augPB-19315.t1	0	0	0	0	2	ENSG00000259962.1	AC007342.2
chr7	5946300	5946376	augPB-19315.t2	0	0	0	0	28	ENSG00000259962.1	AC007342.2
chr7	5947643	5947744	augPB-19315.t2	0	0	0	0	30	ENSG00000259962.1	AC007342.2
chr7	6751096	6751209	augCGP-7735.t1	0	0	0	0	2	ENSG00000169918.9	OTUD7A
chr7	7445014	7445141	augPB-19333.t1	0	0	0	0	61	ENSG00000229389.2	AC111152.1
chr7	7501609	7501663	augPB-19333.t1	0	0	0	0	19	ENSG00000229389.2	AC111152.1
chr7	7505919	7506037	augPB-19333.t1	0	0	0	0	20	ENSG00000229389.2	AC111152.1
chr7	8663513	8663594	augPB-19339.t1	0	0	0	0	13	ENSG00000261296.1	AC126323.6
chr7	8670949	8671139	augPB-19339.t1	0	0	0	0	19	ENSG00000261296.1	AC126323.6
chr7	8680075	8680223	augPB-19339.t1	0	0	0	0	22	ENSG00000261296.1	AC126323.6
chr7	9576740	9576784	augPB-19352.t1	0	0	0	0	30	ENSG00000215296.10	TMCO5B
chr7	10703323	10703506	augPB-19365.t1	0	0	0	0	1	ENSG00000184507.16	NUTM1
chr7	13033334	13033401	augPB-19382.t2	0	0	0	0	16	ENSG00000186073.14	C15orf41
chr7	17166176	17166299	augPB-19413.t1	0	0	0	0	44	ENSG00000051180.17	RAD51
chr7	18197656	18197755	augPB-19435.t2	0	0	0	0	33	ENSG00000174197.16	MGA
chr7	18715402	18715500	augPB-19444.t1	0	1	0	0	4	ENSG00000103978.16	TMEM87A
chr7	19235809	19235904	augPB-19452.t4	0	1	1	0	8	ENSG00000159433.12	STARD9
chr7	21570429	21570536	augPB-19497.t1	0	0	0	0	1	ENSG00000137857.17	DUOX1
chr7	23658590	23658691	augPB-19507.t1	0	0	0	0	4	ENSG00000137872.16	SEMA6D
chr7	24011892	24012043	augPB-19508.t1	0	0	0	0	10	ENSG00000259588.1	AC012050.1
chr7	25186013	25186199	augPB-19516.t3	0	0	0	0	89	ENSG00000103995.14	CEP152
chr7	26409054	26409140	augPB-19526.t2	0	0	0	0	1	ENSG00000104043.14	ATP8B4
chr7	26416632	26416711	augPB-19526.t4	0	0	0	0	1	ENSG00000104043.14	ATP8B4
chr7	28295974	28296158	augPB-19544.t1	0	0	2	1	12	ENSG00000259556.2	AC090971.4
chr7	28297275	28297411	augPB-19544.t1	0	0	59	1	10	ENSG00000259556.2	AC090971.4
chr7	28298962	28299097	augPB-19544.t1	0	0	66	1	7	ENSG00000259556.2	AC090971.4
chr7	28299986	28300081	augPB-19544.t1	0	0	67	1	10	ENSG00000259556.2	AC090971.4
chr7	28301387	28301472	augPB-19544.t1	0	0	56	1	11	ENSG00000259556.2	AC090971.4
chr7	28302515	28302661	augPB-19544.t1	0	0	3	1	11	ENSG00000259556.2	AC090971.4
chr7	38050411	38050467	augPB-19608.t1	0	0	0	0	2	ENSG00000259616.2	AC104574.2
chr7	40108083	40108283	augCGP-8004.t1	0	0	0	0	20	ENSG00000103657.14	HERC1
chr7	40119774	40120526	augCGP-8004.t1	0	0	1	0	7	ENSG00000103657.14	HERC1
chr7	40159155	40159495	augPB-19628.t1	0	0	1	0	23	ENSG00000103657.14	HERC1
chr7	41933776	41933907	augPB-19653.t5	0	2	0	0	3	ENSG00000103742.12	IGDCC4
chr7	45612307	45612341	augPB-19687.t1	0	0	0	0	2	ENSG00000285919.1	AC087639.2
chr7	45612657	45612765	augPB-19687.t1	0	0	0	0	2	ENSG00000285919.1	AC087639.2
chr7	46109321	46109463	augPB-19693.t2	1	0	0	0	85	ENSG00000137819.14	PAQR5
chr7	50339276	50339342	augPB-19722.t1	0	0	0	0	5	ENSG00000183324.11	REC114
chr7	51639498	51639688	augPB-19752.t2	0	0	0	0	20	ENSG00000275527.1	AC100835.2
chr7	51934918	51935135	augPB-19761.t4	0	0	0	0	204	ENSG00000178802.18	MPI
chr7	52496179	52496299	augPB-19773.t3	0	0	0	0	33	ENSG00000140400.17	MAN2C1
chr7	53159025	53159111	augPB-19784.t4	0	0	0	0	184	ENSG00000169752.17	NRG4
chr7	55893140	55893188	augPB-19810.t2	0	0	0	0	1	ENSG00000117971.12	CHRNB4
chr7	56430176	56430275	augPB-19818.t1	0	0	0	0	2	ENSG00000259234.6	ANKRD34C-AS1
chr7	58987635	58987687	augPB-19837.t1	0	0	0	0	1	ENSG00000259594.6	AC023034.1
chr7	64457075	64457253	augPB-19881.t1	0	0	0	0	122	ENSG00000170776.21	AKAP13
chr7	64480321	64480471	augPB-19881.t5	0	0	0	0	16	ENSG00000170776.21	AKAP13
chr7	64500546	64500594	augPB-19881.t3	1	1	0	0	38	ENSG00000170776.21	AKAP13
chr7	66702888	66703132	augPB-19888.t1	0	0	0	0	119	ENSG00000140538.16	NTRK3
chr7	68416957	68416978	augPB-19907.t4	0	0	0	0	3	ENSG00000166813.15	KIF7
chr7	68419083	68419233	augPB-19907.t1	0	1	0	0	12	ENSG00000166813.15	KIF7
chr7	68419962	68420096	augPB-19907.t2	0	1	0	0	6	ENSG00000166813.15	KIF7
chr7	68956348	68956462	augCGP-8290.t1	0	0	0	0	2	ENSG00000185033.14	SEMA4B
chr7	70009352	70009474	augPB-19941.t1	0	0	0	0	20	ENSG00000259511.2	UBE2Q2L
chr7	70026233	70026335	augPB-19941.t1	0	0	0	0	21	ENSG00000259511.2	UBE2Q2L
chr7	70046753	70046831	augPB-19942.t2	0	0	0	0	19	ENSG00000184206.12	GOLGA6L4
chr7	70048498	70048613	augPB-19942.t3	0	0	0	0	4	ENSG00000184206.12	GOLGA6L4
chr7	70954804	70954858	augPB-19946.t4	0	0	0	0	5	ENSG00000176463.14	SLCO3A1
chr7	74240002	74240106	augPB-19954.t1	0	0	0	0	1	ENSG00000258773.2	AC087636.1
chr7	77296530	77296609	augPB-19961.t1	0	0	0	0	2	ENSG00000259320.2	AC022523.3
chr7	78348365	78348488	augPB-19968.t4	0	0	0	0	17	ENSG00000103852.13	TTC23
chr7	79410636	79410705	augPB-19975.t4	0	0	0	0	1	ENSG00000140470.14	ADAMTS17
chr7	79864492	79864624	augPB-19978.t1	0	0	0	0	18	ENSG00000140471.17	LINS1
chr7	80354318	80354436	augPB-19981.t5	0	0	0	0	6	ENSG00000154237.13	LRRK1
chr7	82245934	82246022	augPB-19997.t5	0	0	0	0	1	ENSG00000129566.13	TEP1
chr7	83226239	83226375	augPB-20020.t3	0	0	0	0	339	ENSG00000092200.12	RPGRIP1
chr7	85399268	85399526	augPB-20062.t2	0	0	0	0	14	ENSG00000100842.13	EFS
chr7	85605723	85605828	augPB-20069.t5	0	0	0	0	6	ENSG00000213983.12	AP1G2
chr7	85692376	85692442	augPB-20071.t2	0	0	0	0	1	ENSG00000100867.14	DHRS2
chr7	86227052	86227321	augPB-20084.t2	0	0	0	0	13	ENSG00000100908.14	EMC9
chr7	86266125	86266198	augCGP-8449.t1	0	0	0	0	329	ENSG00000100918.13	REC8
chr7	90834164	90834189	augPB-20118.t1	0	0	0	0	16	ENSG00000257126.6	FOXG1-AS1
chr7	90836163	90836214	augPB-20118.t1	0	0	0	0	9	ENSG00000257126.6	FOXG1-AS1
chr7	90871413	90871530	augPB-20122.t2	0	0	0	0	68	ENSG00000186960.12	LINC01551
chr7	91903291	91903436	augPB-20123.t1	0	0	0	0	5	ENSG00000184304.15	PRKD1
chr7	98732125	98732268	augPB-20160.t1	0	0	0	0	1	ENSG00000198807.13	PAX9
chr7	103047197	103047272	augPB-20175.t2	0	0	0	0	5	ENSG00000286099.1	AL390800.1
chr7	107321489	107321588	augPB-20183.t1	0	0	0	0	315	ENSG00000198718.13	TOGARAM1
chr7	111932324	111932461	augPB-20200.t2	0	0	0	0	12	ENSG00000197776.8	KLHDC1
chr7	113176731	113176981	augPB-20216.t1	0	0	0	0	121	ENSG00000100505.13	TRIM9
chr7	113585401	113585541	augPB-20218.t1	0	0	0	0	2	ENSG00000258893.1	SETP2
chr7	118540568	118540627	augPB-20260.t1	0	0	0	0	2	ENSG00000259719.6	LINC02284
chr7	121554526	121554599	augPB-20281.t1	0	0	0	0	4	ENSG00000181619.11	GPR135
chr7	121554964	121555045	augPB-20281.t1	0	0	0	0	8	ENSG00000181619.11	GPR135
chr7	122084195	122084260	augPB-20290.t2	0	0	0	0	2	ENSG00000131951.11	LRRC9
chr7	122086709	122086821	augPB-20290.t2	0	0	0	0	38	ENSG00000131951.11	LRRC9
chr7	122102837	122102865	augPB-20290.t4	0	0	0	0	1	ENSG00000131951.11	LRRC9
chr7	122541269	122541334	augPB-20295.t6	0	0	0	0	112	ENSG00000179008.9	C14orf39
chr7	126200401	126200529	augPB-20314.t5	0	0	0	0	5	ENSG00000054654.17	SYNE2
chr7	128568032	128568088	augPB-20334.t3	0	0	0	0	79	ENSG00000196553.15	CCDC196
chr7	129356064	129356139	augPB-20337.t1	0	0	0	0	90	ENSG00000172717.16	FAM71D
chr7	129523838	129523972	augPB-20342.t3	0	0	0	0	1	ENSG00000100558.9	PLEK2
chr7	130807748	130807870	augPB-20354.t1	0	0	0	0	7	ENSG00000287167.1	AL133313.1
chr7	131402686	131402854	augPB-20361.t1	0	0	0	0	9	ENSG00000258520.1	AL359317.1
chr7	132136355	132136445	augPB-20370.t2	0	0	0	0	6	ENSG00000198732.10	SMOC1
chr7	132191508	132191781	augPB-20371.t2	0	0	0	0	14	ENSG00000100678.18	SLC8A3
chr7	132924803	132924902	augPB-20387.t1	0	0	0	0	4	ENSG00000259153.2	AC004816.1
chr7	135411360	135411645	augPB-20402.t3	3	6	7	3	69	ENSG00000133961.20	NUMB
chr7	136796891	136797088	augPB-20427.t1	1	4	0	0	36	ENSG00000119682.17	AREL1
chr7	137201601	137201751	augPB-20437.t2	0	0	0	0	26	ENSG00000119638.13	NEK9
chr7	138950069	138950128	augPB-20452.t1	0	0	0	0	82	ENSG00000100565.15	LRRC74A
chr7	138971357	138971531	augPB-20452.t1	0	0	0	0	22	ENSG00000100565.15	LRRC74A
